Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	1	0	0	0	0	0	1	-0	0	0
2	3	2	27	32	9	122	0.439042	0.82316	3.63903e-06	8.28857e-06
3	1	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
4	2	1	18	21	5	121	0.472849	0.74898	3.60051e-06	7.61452e-06
5	1	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
6	0	0	0	0	0	0	1	-0	0	0
7	5	5	15	15	13	3	0.896282	0.1095	9.01762e-07	1.00611e-06
8	3	3	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
9	4	3	11	14	5	27	0.798021	0.22562	1.77549e-06	2.22486e-06
10	3	2	27	31	7	115	0.457865	0.78118	3.59891e-06	7.86019e-06
11	3	2	25	30	9	74	0.567906	0.5658	3.19463e-06	5.62528e-06
12	3	2	6	6	4	3	0.948399	0.05298	4.72383e-07	4.98085e-07
13	5	3	5	5	5	0	0.969088	0.0314	2.73513e-07	2.82238e-07
14	3	2	9	9	9	0	0.945048	0.05652	4.80111e-07	5.08028e-07
15	0	0	0	0	0	0	1	-0	0	0
16	2	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
17	3	2	37	42	10	161	0.337949	1.08486	3.69218e-06	1.09252e-05
18	3	2	7	7	7	0	0.956992	0.04396	3.78139e-07	3.95133e-07
19	3	2	0	0	0	0	1	-0	0	0
20	4	2	5	5	5	0	0.969088	0.0314	2.73513e-07	2.82238e-07
21	6	4	42	47	26	35	0.622719	0.47366	2.81014e-06	4.5127e-06
22	6	4	11	12	8	7	0.894885	0.11106	9.39006e-07	1.0493e-06
23	3	1	3	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
24	0	0	0	0	0	0	1	-0	0	0
25	2	1	10	14	5	30	0.785904	0.24092	1.8738e-06	2.38426e-06
26	1	1	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
27	3	2	4	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
28	1	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
29	2	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
30	1	0	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
31	2	2	9	9	2	22	0.844745	0.16872	1.4166e-06	1.67696e-06
32	1	1	4	6	3	6	0.933999	0.06828	6.1409e-07	6.57485e-07
33	2	1	4	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
34	5	3	55	72	22	303	0.135679	1.99746	2.73578e-06	2.01636e-05
35	2	2	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
36	6	4	13	16	6	26	0.79209	0.23308	1.80963e-06	2.28462e-06
37	3	2	16	19	8	25	0.781281	0.24682	1.87573e-06	2.40083e-06
38	4	4	32	35	15	80	0.533765	0.6278	3.32339e-06	6.22632e-06
39	3	2	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
40	9	9	50	57	28	134	0.352974	1.04136	3.64882e-06	1.03374e-05
41	3	3	4	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
42	1	1	0	0	0	0	1	-0	0	0
43	3	3	6	6	5	1	0.958122	0.04278	3.7541e-07	3.91819e-07
44	2	1	8	8	7	1	0.946163	0.05534	4.77542e-07	5.04714e-07
45	3	2	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
46	4	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
47	3	1	17	20	6	92	0.551673	0.5948	3.31953e-06	6.01721e-06
48	3	1	41	48	10	229	0.230077	1.46934	3.42286e-06	1.4877e-05
49	2	1	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
50	6	6	48	63	20	196	0.247774	1.39524	3.46147e-06	1.39703e-05
51	1	0	0	0	0	0	1	-0	0	0
52	3	3	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
53	1	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
54	2	2	12	15	4	36	0.757448	0.2778	2.09019e-06	2.75951e-06
55	2	2	0	0	0	0	1	-0	0	0
56	3	2	28	36	13	166	0.34209	1.07268	3.71244e-06	1.08522e-05
57	1	0	0	0	0	0	1	-0	0	0
58	2	2	5	5	5	0	0.969088	0.0314	2.73513e-07	2.82238e-07
59	1	1	9	12	1	66	0.662351	0.41196	2.77138e-06	4.18416e-06
60	3	2	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
61	6	6	53	62	18	182	0.267788	1.31756	3.52677e-06	1.317e-05
62	3	3	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
63	5	3	20	25	11	70	0.598098	0.514	3.06855e-06	5.13051e-06
64	5	3	6	6	6	0	0.963021	0.03768	3.26161e-07	3.38686e-07
65	4	4	13	14	10	10	0.870298	0.13892	1.15018e-06	1.3216e-06
66	3	3	6	6	6	0	0.963021	0.03768	3.26161e-07	3.38686e-07
67	0	0	0	0	0	0	1	-0	0	0
68	2	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
69	3	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
70	3	2	29	41	10	274	0.191115	1.65488	3.22465e-06	1.68728e-05
71	3	2	14	16	9	18	0.825076	0.19228	1.53428e-06	1.85956e-06
72	3	2	9	9	6	4	0.925964	0.07692	6.67214e-07	7.20561e-07
73	2	1	5	7	4	6	0.928152	0.07456	6.62638e-07	7.13932e-07
74	3	3	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
75	4	3	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
76	0	0	0	0	0	0	1	-0	0	0
77	2	1	8	10	4	21	0.843749	0.1699	1.41773e-06	1.68027e-06
78	1	0	0	0	0	0	1	-0	0	0
79	4	4	32	33	16	64	0.586466	0.53364	3.08675e-06	5.2633e-06
80	2	0	3	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
81	3	1	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
82	2	2	12	14	4	55	0.691827	0.36842	2.56847e-06	3.71259e-06
83	3	1	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
84	1	1	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
85	0	0	0	0	0	0	1	-0	0	0
86	1	0	0	0	0	0	1	-0	0	0
87	2	2	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
88	6	5	25	27	11	75	0.575763	0.55206	3.17192e-06	5.50908e-06
89	4	4	74	88	19	651	0.0208013	3.87274	8.22839e-07	3.95571e-05
90	5	4	9	9	7	3	0.930698	0.07182	6.21174e-07	6.67428e-07
91	3	1	15	19	7	42	0.716398	0.33352	2.36705e-06	3.3041e-06
92	2	0	0	0	0	0	1	-0	0	0
93	5	3	24	30	11	83	0.542428	0.6117	3.3107e-06	6.10348e-06
94	1	1	1	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
95	3	1	4	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
96	2	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
97	5	4	41	51	16	165	0.312929	1.16178	3.64431e-06	1.16458e-05
98	7	6	23	31	11	70	0.575981	0.55168	3.15016e-06	5.4692e-06
99	3	2	17	20	7	51	0.679974	0.3857	2.61025e-06	3.83875e-06
100	3	2	29	41	15	139	0.380458	0.96638	3.69039e-06	9.69987e-06
101	3	2	4	4	3	1	0.970232	0.03022	2.70621e-07	2.78924e-07
102	4	3	26	27	15	24	0.746798	0.29196	2.0905e-06	2.79928e-06
103	1	1	0	0	0	0	1	-0	0	0
104	4	2	14	18	7	39	0.732025	0.31194	2.26068e-06	3.08825e-06
105	2	1	8	8	4	10	0.903716	0.10124	8.88274e-07	9.82913e-07
106	2	2	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
107	3	2	22	33	4	215	0.271514	1.30374	3.60745e-06	1.32864e-05
108	4	4	14	14	13	1	0.911175	0.09302	7.68485e-07	8.434e-07
109	2	1	2	5	1	10	0.920904	0.0824	7.49219e-07	8.1357e-07
