Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	5	5	18	21	5	55	0.662073	0.41238	2.71961e-06	4.10773e-06
2	5	4	13	14	4	22	0.818633	0.20012	1.60386e-06	1.9592e-06
3	4	4	4	5	2	4	0.949519	0.0518	4.69794e-07	4.94771e-07
4	5	3	4	4	1	6	0.945804	0.05572	5.15075e-07	5.4459e-07
5	1	1	4	5	2	4	0.949519	0.0518	4.69794e-07	4.94771e-07
6	2	2	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
7	1	0	0	0	0	0	1	-0	0	0
8	3	2	0	0	0	0	1	-0	0	0
9	7	4	56	67	5	624	0.0272375	3.60316	1.00608e-06	3.69371e-05
10	5	5	49	63	6	717	0.0173817	4.05234	7.23993e-07	4.16527e-05
11	4	4	0	0	0	0	1	-0	0	0
12	7	4	25	27	4	117	0.464748	0.76626	3.59746e-06	7.74067e-06
13	5	4	9	12	4	24	0.820567	0.19776	1.60221e-06	1.95257e-06
14	6	4	8	11	3	24	0.825736	0.19148	1.5657e-06	1.89612e-06
15	7	4	7	7	3	6	0.928152	0.07456	6.62638e-07	7.13932e-07
16	6	5	53	67	9	464	0.0615959	2.78716	1.75153e-06	2.84358e-05
17	4	4	34	42	8	170	0.322788	1.13076	3.68089e-06	1.14034e-05
18	3	3	38	45	6	257	0.203254	1.5933	3.29177e-06	1.61954e-05
19	8	6	0	0	0	0	1	-0	0	0
20	5	3	21	25	4	115	0.475447	0.7435	3.57608e-06	7.52151e-06
21	6	6	29	30	5	118	0.453754	0.7902	3.61331e-06	7.96315e-06
22	2	2	0	0	0	0	1	-0	0	0
23	4	3	12	13	3	32	0.78283	0.24484	1.90547e-06	2.43408e-06
24	11	10	59	77	16	292	0.139072	1.97276	2.76217e-06	1.98614e-05
25	5	4	2	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
26	8	6	55	62	8	413	0.082442	2.49566	2.09764e-06	2.54438e-05
27	6	6	26	37	1	666	0.0265438	3.62896	9.94735e-07	3.74753e-05
28	3	1	0	0	0	0	1	-0	0	0
29	4	3	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
30	2	1	6	8	1	28	0.824449	0.19304	1.59886e-06	1.93931e-06
31	8	4	12	15	1	105	0.532752	0.6297	3.4233e-06	6.4257e-06
32	7	3	0	0	0	0	1	-0	0	0
33	4	2	5	7	2	9	0.914059	0.08986	7.98277e-07	8.73332e-07
34	6	5	39	48	7	360	0.117956	2.13744	2.57587e-06	2.18374e-05
35	4	3	7	8	3	11	0.899119	0.10634	9.31529e-07	1.03605e-06
36	3	3	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
37	4	4	8	9	4	7	0.911905	0.09222	8.0244e-07	8.79961e-07
38	3	2	9	10	4	10	0.892436	0.1138	9.77939e-07	1.09581e-06
39	1	1	0	0	0	0	1	-0	0	0
40	4	3	18	22	6	47	0.685326	0.37786	2.56251e-06	3.73911e-06
41	5	5	10	11	3	24	0.825736	0.19148	1.5657e-06	1.89612e-06
42	3	3	2	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
43	2	1	25	31	2	435	0.0895301	2.41318	2.22597e-06	2.48628e-05
44	0	0	0	0	0	0	1	-0	0	0
45	5	5	45	61	5	1120	0.00225393	6.09508	1.4189e-07	6.29525e-05
46	3	1	0	0	0	0	1	-0	0	0
47	5	5	22	25	5	92	0.53462	0.6262	3.36781e-06	6.29944e-06
48	4	4	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
49	3	2	5	5	3	3	0.954374	0.0467	4.21487e-07	4.41638e-07
50	9	9	19	21	5	97	0.534416	0.62658	3.38784e-06	6.33932e-06
51	5	3	17	19	7	34	0.746231	0.29272	2.14842e-06	2.87903e-06
52	4	3	0	0	0	0	1	-0	0	0
53	7	5	25	35	3	528	0.0543343	2.9126	1.63166e-06	3.003e-05
54	6	5	33	39	6	161	0.344376	1.06602	3.70408e-06	1.07559e-05
55	5	5	3	4	2	3	0.960386	0.04042	3.69931e-07	3.8519e-07
56	1	1	0	0	0	0	1	-0	0	0
57	5	5	34	41	5	305	0.163167	1.81298	3.02185e-06	1.852e-05
58	4	4	17	20	5	50	0.683451	0.3806	2.58728e-06	3.78561e-06
59	3	3	4	4	4	0	0.975193	0.02512	2.20189e-07	2.2579e-07
60	6	6	25	33	4	202	0.290126	1.23744	3.65433e-06	1.25957e-05
61	7	6	59	64	10	397	0.0883349	2.42662	2.18245e-06	2.47065e-05
62	2	2	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
63	4	4	2	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
64	7	7	25	34	6	131	0.414112	0.88162	3.67717e-06	8.87967e-06
65	6	4	26	36	4	273	0.19822	1.61838	3.27805e-06	1.65375e-05
66	2	2	6	6	1	15	0.892097	0.11418	1.01314e-06	1.13568e-06
67	6	6	4	8	1	28	0.824449	0.19304	1.59886e-06	1.93931e-06
68	3	3	21	26	3	158	0.379432	0.96908	3.74222e-06	9.86268e-06
69	2	2	19	25	2	150	0.397723	0.922	3.73111e-06	9.38117e-06
70	3	2	8	8	1	28	0.824449	0.19304	1.59886e-06	1.93931e-06
71	8	7	17	25	3	213	0.288431	1.2433	3.67131e-06	1.27286e-05
72	7	4	0	0	0	0	1	-0	0	0
73	6	4	16	17	8	19	0.81574	0.20366	1.60631e-06	1.96914e-06
74	3	2	0	0	0	0	1	-0	0	0
75	3	3	28	30	3	142	0.401479	0.9126	3.709e-06	9.23834e-06
76	6	5	36	40	5	445	0.0804033	2.5207	2.08262e-06	2.59022e-05
77	4	4	8	8	3	8	0.912981	0.09104	8.00362e-07	8.76646e-07
78	3	3	12	17	4	51	0.692907	0.36686	2.54255e-06	3.6694e-06
79	1	1	0	0	0	0	1	-0	0	0
80	1	1	0	0	0	0	1	-0	0	0
81	6	6	40	46	7	539	0.0479412	3.03778	1.49746e-06	3.12354e-05
82	7	6	4	5	2	4	0.949519	0.0518	4.69794e-07	4.94771e-07
83	11	9	69	77	8	661	0.0211808	3.85466	8.35954e-07	3.94675e-05
84	8	4	10	10	4	10	0.892436	0.1138	9.77939e-07	1.09581e-06
85	3	1	0	0	0	0	1	-0	0	0
86	5	4	0	0	0	0	1	-0	0	0
87	5	3	0	0	0	0	1	-0	0	0
88	5	3	13	14	3	36	0.76222	0.27152	2.06033e-06	2.70306e-06
89	4	1	4	4	2	3	0.960386	0.04042	3.69931e-07	3.8519e-07
90	5	4	34	44	7	271	0.19044	1.65842	3.21515e-06	1.68828e-05
91	5	3	14	16	2	81	0.59835	0.51358	3.11558e-06	5.20695e-06
92	4	4	0	0	0	0	1	-0	0	0
93	6	6	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
94	6	5	23	28	5	169	0.354254	1.03774	3.74094e-06	1.056e-05
95	5	4	22	24	3	105	0.503476	0.68622	3.49096e-06	6.93373e-06
96	3	3	24	35	6	152	0.369723	0.995	3.71643e-06	1.00519e-05
97	5	5	14	17	4	61	0.658454	0.41786	2.76599e-06	4.20073e-06
98	4	3	10	10	3	22	0.839457	0.175	1.45512e-06	1.73341e-06
99	5	5	3	3	1	3	0.966436	0.03414	3.17709e-07	3.28742e-07
100	4	3	5	7	1	21	0.859796	0.15106	1.29909e-06	1.51093e-06
101	6	4	46	53	4	398	0.0941713	2.36264	2.27318e-06	2.41387e-05
102	2	2	15	21	2	130	0.451635	0.79488	3.65496e-06	8.09272e-06
103	5	5	24	28	6	112	0.473767	0.74704	3.56815e-06	7.53145e-06
104	4	4	30	35	3	236	0.240894	1.4234	3.49659e-06	1.45151e-05
105	4	3	19	22	5	52	0.668072	0.40336	2.67548e-06	4.00477e-06
106	6	4	9	14	3	42	0.739249	0.30212	2.23391e-06	3.02186e-06
107	4	3	26	30	4	160	0.366264	1.0044	3.73397e-06	1.01947e-05
108	2	2	0	0	0	0	1	-0	0	0
109	4	3	8	8	1	28	0.824449	0.19304	1.59886e-06	1.93931e-06
110	3	2	12	14	3	56	0.688307	0.37352	2.59198e-06	3.76573e-06
111	3	2	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
112	9	8	56	76	9	383	0.0879858	2.43058	2.16797e-06	2.464e-05
113	1	1	0	0	0	0	1	-0	0	0
114	2	2	24	25	5	82	0.562592	0.5752	3.2451e-06	5.76811e-06
115	2	2	0	0	0	0	1	-0	0	0
116	1	1	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
117	7	5	37	40	6	193	0.290689	1.2355	3.63728e-06	1.25126e-05
118	4	3	0	0	0	0	1	-0	0	0
119	5	4	34	42	6	343	0.133579	2.01306	2.75113e-06	2.05955e-05
120	5	4	15	22	6	74	0.597166	0.51556	3.08956e-06	5.1737e-06
121	3	3	33	44	9	185	0.295283	1.21982	3.63592e-06	1.23133e-05
122	9	5	5	6	2	10	0.915138	0.08868	7.96186e-07	8.70018e-07
123	10	7	15	20	5	38	0.726585	0.3194	2.2873e-06	3.14801e-06
124	10	9	24	28	8	71	0.58395	0.53794	3.12588e-06	5.35299e-06
125	7	6	53	61	11	337	0.122239	2.10178	2.6097e-06	2.13492e-05
126	4	3	0	0	0	0	1	-0	0	0
127	7	6	13	16	5	30	0.776095	0.25348	1.93803e-06	2.49716e-06
128	4	2	11	12	3	45	0.737227	0.30486	2.26208e-06	3.06837e-06
129	8	4	21	22	3	142	0.422165	0.86236	3.70946e-06	8.78676e-06
130	4	3	32	41	4	571	0.0420212	3.16958	1.37214e-06	3.26534e-05
131	3	1	0	0	0	0	1	-0	0	0
132	5	5	12	15	2	91	0.572181	0.5583	3.25104e-06	5.68184e-06
133	5	5	45	54	5	411	0.0875785	2.43522	2.17947e-06	2.48859e-05
134	5	5	20	25	7	49	0.665711	0.4069	2.67264e-06	4.01472e-06
135	6	5	4	4	1	6	0.945804	0.05572	5.15075e-07	5.4459e-07
136	3	3	24	30	2	246	0.236218	1.443	3.48757e-06	1.47642e-05
137	4	3	0	0	0	0	1	-0	0	0
138	2	2	0	0	0	0	1	-0	0	0
139	5	3	12	14	4	32	0.777929	0.25112	1.93745e-06	2.49053e-06
140	4	3	39	47	7	192	0.27961	1.27436	3.59428e-06	1.28546e-05
141	3	2	6	6	1	15	0.892097	0.11418	1.01314e-06	1.13568e-06
142	3	3	5	5	2	6	0.939883	0.062	5.64905e-07	6.01037e-07
143	5	3	5	6	2	7	0.929248	0.07338	6.6034e-07	7.10618e-07
144	4	4	4	5	1	10	0.920904	0.0824	7.49219e-07	8.1357e-07
145	6	6	46	61	7	467	0.06299	2.76478	1.77988e-06	2.82565e-05
146	6	4	7	7	4	6	0.928152	0.07456	6.62638e-07	7.13932e-07
147	4	2	6	7	3	7	0.92343	0.07966	7.08332e-07	7.67066e-07
148	3	3	18	26	3	122	0.455901	0.78548	3.62436e-06	7.94989e-06
149	3	3	64	75	9	634	0.024615	3.7044	9.33401e-07	3.792e-05
150	3	2	0	0	0	0	1	-0	0	0
151	2	2	12	14	4	31	0.781907	0.24602	1.90582e-06	2.4374e-06
152	3	2	17	23	1	253	0.238177	1.43474	3.51097e-06	1.4741e-05
153	5	4	45	58	5	555	0.0409772	3.19474	1.34253e-06	3.27629e-05
154	5	4	13	18	3	58	0.664421	0.40884	2.72265e-06	4.09778e-06
155	7	7	13	15	3	78	0.611402	0.492	3.05157e-06	4.9911e-06
156	4	3	19	22	3	116	0.482025	0.72976	3.56954e-06	7.4053e-06
157	7	7	11	12	4	36	0.771854	0.25896	1.99923e-06	2.59017e-06
158	8	5	10	11	6	7	0.900523	0.10478	8.94089e-07	9.92856e-07
159	4	2	11	14	2	78	0.615254	0.48572	3.03607e-06	4.93466e-06
160	5	5	20	26	4	194	0.315789	1.15268	3.71857e-06	1.17755e-05
161	7	7	15	17	5	33	0.759527	0.27506	2.0606e-06	2.713e-06
162	4	3	38	45	5	278	0.18261	1.7004	3.1612e-06	1.73112e-05
163	7	6	17	19	5	92	0.555148	0.58852	3.30911e-06	5.96076e-06
164	8	7	7	7	3	7	0.92343	0.07966	7.08332e-07	7.67066e-07
165	6	3	25	29	3	302	0.178651	1.72232	3.15913e-06	1.76832e-05
166	6	6	54	70	10	555	0.0380026	3.2701	1.27082e-06	3.34403e-05
167	4	4	12	12	5	16	0.854738	0.15696	1.30561e-06	1.5275e-06
168	7	6	11	12	2	34	0.779767	0.24876	1.93686e-06	2.4839e-06
169	7	7	28	34	8	80	0.537127	0.62152	3.31401e-06	6.16987e-06
