Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	58	47	64	68	27	93	0.406025	0.90134	3.56483e-06	8.77982e-06
2	57	41	42	45	15	89	0.478787	0.7365	3.4803e-06	7.269e-06
3	56	46	45	50	20	62	0.532485	0.6302	3.25702e-06	6.11664e-06
4	55	47	50	59	20	156	0.311574	1.16612	3.62023e-06	1.16192e-05
5	54	43	39	42	15	84	0.500494	0.69216	3.42037e-06	6.83399e-06
6	53	36	55	61	18	146	0.323784	1.12768	3.62662e-06	1.12008e-05
7	52	47	72	82	21	392	0.0809309	2.51416	2.06025e-06	2.54569e-05
8	51	41	93	100	26	284	0.125381	2.0764	2.59972e-06	2.07346e-05
9	50	41	77	81	25	161	0.264535	1.32978	3.47248e-06	1.31267e-05
10	56	43	81	84	32	158	0.263601	1.33332	3.46283e-06	1.31366e-05
11	48	38	53	61	19	136	0.340725	1.07668	3.63534e-06	1.06694e-05
12	47	34	82	87	26	232	0.177362	1.72956	3.05735e-06	1.72378e-05
13	46	38	60	67	28	115	0.365218	1.00726	3.61285e-06	9.89231e-06
14	45	28	34	38	15	47	0.619811	0.47834	2.87733e-06	4.64227e-06
15	50	35	57	63	19	140	0.329678	1.10964	3.62475e-06	1.09948e-05
16	65	54	86	94	29	182	0.219036	1.51852	3.28035e-06	1.49763e-05
17	41	33	42	47	14	123	0.39754	0.92246	3.65276e-06	9.18842e-06
18	39	31	66	73	20	309	0.130767	2.03434	2.6858e-06	2.05388e-05
19	47	42	48	49	18	108	0.423789	0.85852	3.60403e-06	8.50432e-06
20	54	45	67	73	24	165	0.272548	1.29994	3.51251e-06	1.28877e-05
21	55	44	75	81	28	122	0.322749	1.13088	3.56783e-06	1.10545e-05
22	53	34	55	58	24	75	0.473909	0.74674	3.44008e-06	7.25895e-06
23	57	45	90	103	26	284	0.123041	2.09524	2.57203e-06	2.09039e-05
24	49	40	67	79	20	194	0.226385	1.48552	3.34307e-06	1.47672e-05
25	45	37	73	88	27	204	0.203307	1.59304	3.21358e-06	1.58066e-05
26	40	29	48	52	23	60	0.53123	0.63256	3.25286e-06	6.12327e-06
27	49	40	42	50	16	74	0.500874	0.6914	3.38302e-06	6.75424e-06
28	57	44	26	28	13	38	0.690983	0.36964	2.48726e-06	3.59959e-06
29	58	44	56	61	20	112	0.385089	0.95428	3.61761e-06	9.39422e-06
30	52	43	62	68	20	134	0.329414	1.11044	3.60981e-06	1.09583e-05
31	46	33	53	61	15	166	0.292386	1.22968	3.58565e-06	1.22634e-05
32	43	30	36	43	19	55	0.576638	0.55054	3.08477e-06	5.34957e-06
33	55	41	53	56	20	93	0.437806	0.82598	3.5473e-06	8.10245e-06
